seqnames	start	end	width	strand	stat	diff	ind.fdr	is.sig	probeID	logFC	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	gene.type
chr2	28112917	28112917	1	*	7.1317806599515	0.0454976896418944	1.41239641150509e-10	TRUE	cg03177025	0.0442445921196577	chr2	28045800	28129270	83471	+	intron:134145	ENST00000344773.6	9577	BABAM2	hg38_genes_introns	Introns
chr2	30144152	30144152	1	*	8.80505539655998	0.0662167886022334	9.77392024078898e-15	TRUE	cg18277754	-0.314238217691543	chr2	30143805	30144804	1000	-	promoter:33184	ENST00000455424.1	101929418		hg38_genes_promoters	Promoters
chr2	30144152	30144152	1	*	8.80505539655998	0.0662167886022334	9.77392024078898e-15	TRUE	cg18277754	-0.314238217691543	chr2	30141988	30146394	4407	-	intron:188697	ENST00000691067.2	101929418		hg38_genes_introns	Introns
chr2	38177677	38177677	1	*	7.40086278109911	0.0470936468646868	3.22459044649557e-11	TRUE	cg05761971	0.0530910794146134	chr2	38131615	38180288	48674	+	intron:136975	ENST00000628135.3	285154	CYP1B1-AS1	hg38_genes_introns	Introns
chr2	39103372	39103372	1	*	12.6637752325416	0.0636311128224875	2.42656724667335e-25	TRUE	cg19559392	-0.315095028875055	chr2	39067754	39120335	52582	-	intron:190230	ENST00000692089.1	6654	SOS1	hg38_genes_introns	Introns
chr2	40656665	40656665	1	*	8.49884130916101	0.0332000000000002	5.9881723294279e-14	TRUE	cg10807560	0.458345335480293	chr2	40594641	40677585	82945	+	intron:137465	ENST00000649978.1			hg38_genes_introns	Introns
chr2	42990957	42990957	1	*	9.33362194131996	0.157865973312402	3.2653059007645e-16	TRUE	cg23759710	0.566933643120628	chr2	42832618	43001354	168737	*	intergenic:2476				hg38_genes_intergenic	Intergenic
chr2	42991905	42991905	1	*	8.9893580128247	0.0548209951456312	2.91556042210482e-15	TRUE	cg19863773	0.0394927861429803	chr2	42832618	43001354	168737	*	intergenic:2476				hg38_genes_intergenic	Intergenic
chr2	43453324	43453324	1	*	6.84695250996748	0.0181055063534848	6.62252759955458e-10	TRUE	cg14840416	-0.572656682364349	chr2	43398140	43485233	87094	-	intron:190878	ENST00000407351.5	63892	THADA	hg38_genes_introns	Introns
chr2	44065996	44065996	1	*	6.51099374010256	0.0322277227722772	3.80638396062793e-09	TRUE	cg25781162	0.0739109602994774	chr2	44065894	44066154	261	-	exon:226299	ENST00000403786.1			hg38_genes_exons	Exons
chr2	44065996	44065996	1	*	6.51099374010256	0.0322277227722772	3.80638396062793e-09	TRUE	cg25781162	0.0739109602994774	chr2	44065955	44066354	400	-	intronexonboundary:202569	ENST00000403786.1			hg38_genes_intronexonboundaries	Intronic boundary
chr2	46746934	46746934	1	*	9.32604067014375	0.0461695995145633	3.71875008131266e-16	TRUE	cg15759873	0.0964309395487724	chr2	46699112	46797318	98207	+	intron:138292	ENST00000650611.1	388948	LINC01118	hg38_genes_introns	Introns
chr2	47404286	47404286	1	*	7.37626671391134	0.0198864073931459	3.7385477885086e-11	TRUE	cg19536127	0.963778801795683	chr2	47403403	47408400	4998	+	intron:138592	ENST00000543555.6	4436	MSH2	hg38_genes_introns	Introns
chr2	48796213	48796213	1	*	6.70347461522832	0.0387212089630015	1.40214795624918e-09	TRUE	cg01450842	0.404832542458388	chr2	48780896	48804339	23444	*	intergenic:2508				hg38_genes_intergenic	Intergenic
chr2	54342584	54342584	1	*	7.0729903308331	0.0241547939930689	1.98962354776059e-10	TRUE	cg01615080	0.129838626242039	chr2	54335025	54343719	8695	+	intron:139575	ENST00000486488.5	129852	C2orf73	hg38_genes_introns	Introns
chr2	54753625	54753625	1	*	8.122206223277	0.0547604608853852	5.14603512718448e-13	TRUE	cg13618372	0.237945745953795	chr2	54725259	54813231	87973	+	intron:139729	ENST00000673912.1	400954	EML6	hg38_genes_introns	Introns
chr2	55647419	55647419	1	*	-6.40048563762013	-0.0216673084328071	6.83996078981376e-09	TRUE	cg15971836	0.145340513182671	chr2	55647383	55648382	1000	-	promoter:34108	ENST00000481066.1	87178	PNPT1	hg38_genes_promoters	Promoters
chr2	55647419	55647419	1	*	-6.40048563762013	-0.0216673084328071	6.83996078981376e-09	TRUE	cg15971836	0.145340513182671	chr2	55647347	55647453	107	-	exon:229172	ENST00000447944.7	87178	PNPT1	hg38_genes_exons	Exons
chr2	55647419	55647419	1	*	-6.40048563762013	-0.0216673084328071	6.83996078981376e-09	TRUE	cg15971836	0.145340513182671	chr2	55647183	55647582	400	-	intronexonboundary:205459	ENST00000481066.1	87178	PNPT1	hg38_genes_intronexonboundaries	Intronic boundary
chr2	55647419	55647419	1	*	-6.40048563762013	-0.0216673084328071	6.83996078981376e-09	TRUE	cg15971836	0.145340513182671	chr2	55647148	55647547	400	-	exonintronboundary:213757	ENST00000447944.7	87178	PNPT1	hg38_genes_exonintronboundaries	Exonic boundary
chr2	55647419	55647419	1	*	-6.40048563762013	-0.0216673084328071	6.83996078981376e-09	TRUE	cg15971836	0.145340513182671	chr2	55647347	55647453	107	-	3UTR:28023	ENST00000260604.8	87178	PNPT1	hg38_genes_3UTRs	3UTR
chr2	60781524	60781524	1	*	6.72284794407624	0.0535550635348478	1.26464983317807e-09	TRUE	cg22153873	0.0522796420034162	chr2	60780975	60781974	1000	+	promoter:24457	ENST00000412217.1	64895	PAPOLG	hg38_genes_promoters	Promoters
chr2	60781524	60781524	1	*	6.72284794407624	0.0535550635348478	1.26464983317807e-09	TRUE	cg22153873	0.0522796420034162	chr2	60780780	60781884	1105	+	intron:140300	ENST00000496283.5	64895	PAPOLG	hg38_genes_introns	Introns
chr2	62420350	62420350	1	*	10.9836974084577	0.0574295343137256	1.13471180968852e-20	TRUE	cg09390932	0.304192013386816	chr2	62296447	62426233	129787	+	intron:140709	ENST00000701158.1			hg38_genes_introns	Introns
chr2	62420915	62420915	1	*	7.51623247218378	0.0350634417129265	1.59192113280235e-11	TRUE	cg05253327	0.596829773911851	chr2	62296447	62426233	129787	+	intron:140709	ENST00000701158.1			hg38_genes_introns	Introns
chr2	63277932	63277932	1	*	7.34870990414564	0.0324085483249904	4.41433499907359e-11	TRUE	cg26260350	0.112545181630529	chr2	63259410	63313247	53838	-	intron:198243	ENST00000272321.12	51057	WDPCP	hg38_genes_introns	Introns
chr2	64880738	64880738	1	*	6.47577759365706	0.0193030419715056	4.68134880319704e-09	TRUE	cg04576855	0.201807136212664	chr2	64868627	64901839	33213	*	intergenic:2593				hg38_genes_intergenic	Intergenic
chr2	68479620	68479620	1	*	11.0492139616582	0.03162591451675	8.89316446679158e-21	TRUE	cg04496615	0.124800180411576	chr2	68467828	68502730	34903	+	intron:141916	ENST00000529851.5	200558	APLF	hg38_genes_introns	Introns
chr2	68546507	68546507	1	*	10.074069078665	0.0657710820177128	3.82484749593595e-18	TRUE	cg07080358	0.443242532723105	chr2	68545313	68567340	22028	+	intron:141922	ENST00000529851.5	200558	APLF	hg38_genes_introns	Introns
chr2	69098272	69098272	1	*	8.50744125528441	0.0677849190283401	5.25817597725624e-14	TRUE	cg11308639	0.957766759639055	chr2	69090920	69102841	11922	+	intron:142090	ENST00000303714.9	84168	ANTXR1	hg38_genes_introns	Introns
chr2	69201009	69201009	1	*	8.80372501059348	0.0352798332464826	9.62473314060211e-15	TRUE	cg13877895	0.62279790893753	chr2	69193416	69245224	51809	+	intron:142098	ENST00000303714.9	84168	ANTXR1	hg38_genes_introns	Introns
chr2	70008161	70008161	1	*	7.74162421574216	0.152417228390167	4.48221788894835e-12	TRUE	cg05155595	0.0272212846852375	chr2	69996889	70051202	54314	-	intron:199031	ENST00000419542.5	151516	ASPRV1	hg38_genes_introns	Introns
chr2	70189092	70189092	1	*	6.99144877271443	0.245296139074186	2.95206491319942e-10	TRUE	cg09948350	0.0549620930552921	chr2	70182936	70190972	8037	-	intron:200387	ENST00000264434.7	54980	C2orf42	hg38_genes_introns	Introns
chr2	70189903	70189903	1	*	7.33102877697872	0.0326599587203305	4.74073709913148e-11	TRUE	cg01639256	0.0548556223701537	chr2	70182936	70190972	8037	-	intron:200387	ENST00000264434.7	54980	C2orf42	hg38_genes_introns	Introns
chr2	71161697	71161697	1	*	6.41244247179645	0.0335831162063574	6.39506506351756e-09	TRUE	cg07052880	0.0246870197648481	chr2	71150102	71173586	23485	*	intergenic:2641				hg38_genes_intergenic	Intergenic
chr2	74007265	74007265	1	*	8.97962308295765	0.0485849056603774	3.31858273549977e-15	TRUE	cg10373645	0.0231984859778259	chr2	74003167	74046277	43111	+	intron:144703	ENST00000409262.8	200424	TET3	hg38_genes_introns	Introns
chr2	74570240	74570240	1	*	6.36131120495867	0.0330719124544032	8.2601266929568e-09	TRUE	cg00945862	0.0708782832810459	chr2	74562424	74575437	13014	-	intron:202288	ENST00000290536.9	130951	M1AP	hg38_genes_introns	Introns
chr2	74648490	74648490	1	*	9.42947653083095	0.0219869079707354	2.20661874957303e-16	TRUE	cg10491648	0.0309785780365708	chr2	74648038	74649037	1000	-	promoter:35400	ENST00000290536.9	130951	M1AP	hg38_genes_promoters	Promoters
chr2	74648490	74648490	1	*	9.42947653083095	0.0219869079707354	2.20661874957303e-16	TRUE	cg10491648	0.0309785780365708	chr2	74648110	74648509	400	-	intronexonboundary:214011	ENST00000422394.5	130951	M1AP	hg38_genes_intronexonboundaries	Intronic boundary
chr2	74668672	74668672	1	*	7.04488525852785	0.0835001925298421	2.12635976077107e-10	TRUE	cg00689340	0.633795009461611	chr2	74662826	74673456	10631	+	intron:145263	ENST00000611975.4	10505	SEMA4F	hg38_genes_introns	Introns
chr2	74754237	74754237	1	*	10.9275616879396	0.0600894736842105	1.82923945658566e-20	TRUE	cg01347719	0.068505493660215	chr2	74753773	74754772	1000	+	promoter:25351	ENST00000671357.1			hg38_genes_promoters	Promoters
chr2	74754237	74754237	1	*	10.9275616879396	0.0600894736842105	1.82923945658566e-20	TRUE	cg01347719	0.068505493660215	chr2	74721834	74754561	32728	+	intron:145334	ENST00000690069.1	102724497	LOC102724497	hg38_genes_introns	Introns
chr2	75185439	75185439	1	*	9.75505531531052	0.0447035040431266	2.88198489323359e-17	TRUE	cg15091337	0.76856535851455	chr2	75156316	75186829	30514	+	intron:145397	ENST00000604271.2	105374811	LOC105374811	hg38_genes_introns	Introns
chr2	85580627	85580627	1	*	7.2428447708616	0.0428547854785481	7.77084647318178e-11	TRUE	cg16324018	0.0498420376982014	chr2	85579168	85581575	2408	+	intron:146179	ENST00000432071.1	8673	VAMP8	hg38_genes_introns	Introns
chr2	85638053	85638053	1	*	7.57728791843801	0.048718648867314	1.16325340263149e-11	TRUE	cg10664272	0.0519237809411491	chr2	85637437	85639202	1766	+	intron:146216	ENST00000459775.5	10713	USP39	hg38_genes_introns	Introns
chr2	85646239	85646239	1	*	6.366989264123	0.0775731613400078	7.54514364688702e-09	TRUE	cg10203483	0.701923278754153	chr2	85645084	85647929	2846	+	intron:146219	ENST00000459775.5	10713	USP39	hg38_genes_introns	Introns
chr2	85646239	85646239	1	*	6.366989264123	0.0775731613400078	7.54514364688702e-09	TRUE	cg10203483	0.701923278754153	chr2	85645967	85646366	400	+	exonintronboundary:159251	ENST00000496047.5	10713	USP39	hg38_genes_exonintronboundaries	Exonic boundary
chr2	85895048	85895048	1	*	8.89826044447231	0.0496789994788954	5.38780912384691e-15	TRUE	cg03380645	0.0454494900523033	chr2	85893929	85902465	8537	-	intron:203216	ENST00000640322.1	8869	ST3GAL5	hg38_genes_introns	Introns
chr2	88427827	88427827	1	*	6.58355625163269	0.0373017196456487	2.64553093163612e-09	TRUE	cg05301852	0.284505938704057	chr2	88427078	88428077	1000	+	promoter:25715	ENST00000451912.1			hg38_genes_promoters	Promoters
chr2	88469347	88469347	1	*	8.49621804716625	0.0545891157811259	5.38490399343998e-14	TRUE	cg24977027	-0.699430933745061	chr2	88457694	88519648	61955	*	intergenic:2768				hg38_genes_intergenic	Intergenic
chr2	96930398	96930398	1	*	7.97116174940258	0.0451293522660961	1.1589448342059e-12	TRUE	cg04533291	0.035992142070987	chr2	96929321	96947817	18497	-	intron:205993	ENST00000490605.3	51252	FAM178B	hg38_genes_introns	Introns
chr2	96930546	96930546	1	*	6.58248358567054	0.0825683480939546	2.48019648888719e-09	TRUE	cg13672342	0.0464993613057447	chr2	96929321	96947817	18497	-	intron:205993	ENST00000490605.3	51252	FAM178B	hg38_genes_introns	Introns
chr2	96931567	96931567	1	*	16.1147400509447	0.037277628032345	5.38459244909156e-35	TRUE	cg08974656	0.05894519309114	chr2	96929321	96947817	18497	-	intron:205993	ENST00000490605.3	51252	FAM178B	hg38_genes_introns	Introns
chr2	96971704	96971704	1	*	6.89384673300287	0.0168309587986138	5.0861129981555e-10	TRUE	cg13140267	0.504278198927264	chr2	96970778	96971900	1123	-	intron:205998	ENST00000490605.3	51252	FAM178B	hg38_genes_introns	Introns
chr2	96971704	96971704	1	*	6.89384673300287	0.0168309587986138	5.0861129981555e-10	TRUE	cg13140267	0.504278198927264	chr2	96971702	96972101	400	-	exonintronboundary:224243	ENST00000490605.3	51252	FAM178B	hg38_genes_exonintronboundaries	Exonic boundary
chr2	97000811	97000811	1	*	6.99883602328669	0.0603924333787201	2.74849827356185e-10	TRUE	cg01906055	0.0302078570453774	chr2	97000615	97001288	674	-	intron:206016	ENST00000615161.1			hg38_genes_introns	Introns
chr2	97000811	97000811	1	*	6.99883602328669	0.0603924333787201	2.74849827356185e-10	TRUE	cg01906055	0.0302078570453774	chr2	97000415	97000814	400	-	intronexonboundary:218448	ENST00000615161.1			hg38_genes_intronexonboundaries	Intronic boundary
chr2	99342685	99342685	1	*	8.40511884804832	0.0492061084142395	9.6256042829406e-14	TRUE	cg14902389	-0.45475606521019	chr2	99337590	99360235	22646	+	intron:149297	ENST00000617677.1	9669	EIF5B	hg38_genes_introns	Introns
chr2	100925657	100925657	1	*	8.75659500966565	0.0533668577384053	1.27203025555718e-14	TRUE	cg05998244	0.331349765698584	chr2	100925295	100932909	7615	+	intron:149385	ENST00000335681.10	4862	NPAS2	hg38_genes_introns	Introns
chr2	101676513	101676513	1	*	10.8806791274821	0.062307338981321	2.14666876174455e-20	TRUE	cg03584646	0.0666147063177457	chr2	101572902	101691849	118948	*	intergenic:2964				hg38_genes_intergenic	Intergenic
chr2	102770602	102770602	1	*	11.798297339594	0.0495111386138619	6.09981470565104e-23	TRUE	cg15233681	0.539615111091401	chr2	102764428	102797862	33435	+	intron:150182	ENST00000639249.1	130827	TMEM182	hg38_genes_introns	Introns
chr2	102803290	102803290	1	*	10.0854365674289	0.0508910162002946	3.03496478939411e-18	TRUE	cg15077070	0.942683198270761	chr2	102798001	102932884	134884	+	intron:150183	ENST00000639249.1	130827	TMEM182	hg38_genes_introns	Introns
chr2	102803407	102803407	1	*	8.03793070026604	0.122903350019253	8.09817217131689e-13	TRUE	cg22797169	-0.517943091534855	chr2	102798001	102932884	134884	+	intron:150183	ENST00000639249.1	130827	TMEM182	hg38_genes_introns	Introns
chr2	102927397	102927397	1	*	11.2245014615891	0.0883578947368423	2.84401201471004e-21	TRUE	cg16386158	0.263561978803583	chr2	102798001	102932884	134884	+	intron:150183	ENST00000639249.1	130827	TMEM182	hg38_genes_introns	Introns
chr2	111556249	111556249	1	*	9.06200100665455	0.0454938080495359	1.95788982304416e-15	TRUE	cg01494593	0.0615034245710551	chr2	111468836	111637122	168287	+	intron:151682	ENST00000630717.1			hg38_genes_introns	Introns
chr2	113403533	113403533	1	*	9.45891842838105	0.0209106661532537	2.08730313642629e-16	TRUE	cg10762132	0.0495697326736575	chr2	113328778	113428266	99489	+	intron:152434	ENST00000690999.1	101927400	LINC02966	hg38_genes_introns	Introns
chr2	113669912	113669912	1	*	8.08394518046047	0.0575014860313058	6.18479223044091e-13	TRUE	cg02229946	0.0502712525616917	chr2	113669202	113671837	2636	+	intron:152764	ENST00000439382.1			hg38_genes_introns	Introns
chr2	113670582	113670582	1	*	7.59750929145674	0.0491802721088437	9.83121708562601e-12	TRUE	cg10269439	0.0471339836582498	chr2	113669202	113671837	2636	+	intron:152764	ENST00000439382.1			hg38_genes_introns	Introns
chr2	113816662	113816662	1	*	8.07265590021919	0.0517924528301888	6.49117622355505e-13	TRUE	cg01507173	0.0635044240471213	chr2	113761694	113829389	67696	*	intergenic:3085				hg38_genes_intergenic	Intergenic
chr2	113875723	113875723	1	*	9.63965183996187	0.0445013407590763	5.69218190844522e-17	TRUE	cg10938446	0.722087377789656	chr2	113843354	113890892	47539	-	intron:209506	ENST00000689404.1	101060091	ACTR3-AS1	hg38_genes_introns	Introns
chr2	119606055	119606055	1	*	8.74225788308607	0.0514603388525221	1.2948899075492e-14	TRUE	cg03266453	0.0449064341712099	chr2	119605290	119608501	3212	+	intron:153148	ENST00000295220.10	200373	CFAP221	hg38_genes_introns	Introns
chr2	120282327	120282327	1	*	6.44055418862658	0.0394671474358973	5.38598005866394e-09	TRUE	cg01897036	0.0771725105114092	chr2	120278779	120285873	7095	+	intron:153482	ENST00000447591.5	5899	RALB	hg38_genes_introns	Introns
chr2	128284252	128284252	1	*	-9.11063923097604	-0.016975356180208	1.48824768438074e-15	TRUE	cg23570261	0.073026301018724	chr2	128246526	128318036	71511	-	intron:210935	ENST00000469019.1	9394	HS6ST1	hg38_genes_introns	Introns
chr2	135008923	135008923	1	*	7.81166278439781	0.0371106641914196	3.19060843117389e-12	TRUE	cg08251036	0.0637213410013539	chr2	135005532	135021714	16183	-	intron:211654	ENST00000358371.9	80122	MAP3K19	hg38_genes_introns	Introns
chr2	135477056	135477056	1	*	6.99632739682278	0.106262995764344	2.72936883826354e-10	TRUE	cg15297650	-0.576400462825548	chr2	135390821	135504328	113508	-	intron:211805	ENST00000401392.5	84083	ZRANB3	hg38_genes_introns	Introns
chr2	135595627	135595627	1	*	8.71769598439755	0.0681224716828479	1.49668424845404e-14	TRUE	cg18766847	0.284050582998883	chr2	135565926	135602499	36574	+	intron:155581	ENST00000483021.5	23518	R3HDM1	hg38_genes_introns	Introns
chr2	135782086	135782086	1	*	6.46123570137789	0.0298214285714286	4.80146711608008e-09	TRUE	cg15527554	0.0371530417238813	chr2	135780386	135782748	2363	+	intron:155801	ENST00000272638.14	23190	UBXN4	hg38_genes_introns	Introns
chr2	136499412	136499412	1	*	10.1664959573525	0.0326857912976512	2.41698484638167e-18	TRUE	cg05650565	0.0388740114050829	chr2	136390670	136539711	149042	*	intergenic:3253				hg38_genes_intergenic	Intergenic
chr2	138721315	138721315	1	*	6.38504221382291	0.0363639579543159	7.16610507013404e-09	TRUE	cg02906939	0.149671696244224	chr2	138671666	138780190	108525	-	intron:211998	ENST00000272641.4	11249	NXPH2	hg38_genes_introns	Introns
chr2	152213231	152213231	1	*	8.44762598322677	0.0351067961165047	7.64128100613092e-14	TRUE	cg01035238	0.0590465870925249	chr2	152211452	152224228	12777	+	intron:158114	ENST00000652350.1	105373689	LOC105373689	hg38_genes_introns	Introns
chr2	152684540	152684540	1	*	11.2334365986651	0.0480034655371582	2.96224523118138e-21	TRUE	cg22148652	0.033473759224675	chr2	152681337	152690961	9625	-	intron:214395	ENST00000410080.8	55660	PRPF40A	hg38_genes_introns	Introns
chr2	160760732	160760732	1	*	11.5576750405218	0.114161532537543	2.96470992860451e-22	TRUE	cg23995753	-0.242362664327186	chr2	160498808	160849312	350505	*	intergenic:3368				hg38_genes_intergenic	Intergenic
chr2	161056639	161056639	1	*	11.767947409821	0.0652684210526317	8.40912869365935e-23	TRUE	cg18437633	0.104418420196706	chr2	161055547	161096230	40684	*	intergenic:3371				hg38_genes_intergenic	Intergenic
chr2	163100125	163100125	1	*	9.74322938208907	0.0538314118122977	2.82747938512381e-17	TRUE	cg08826839	0.0524277315177667	chr2	162843768	163152250	308483	*	intergenic:3376				hg38_genes_intergenic	Intergenic
chr2	170806154	170806154	1	*	9.70446274694899	0.0830002000800322	3.47615458043331e-17	TRUE	cg13328485	0.0361408458271744	chr2	170727789	170813588	85800	-	intron:219080	ENST00000662804.1	101926913	ERICH2-DT	hg38_genes_introns	Introns
chr2	172270326	172270326	1	*	12.8512494198485	0.0871766707920796	6.5732331243678e-26	TRUE	cg14444244	0.383996275361173	chr2	172144977	172298196	153220	+	intron:161501	ENST00000667725.1	107985960	LOC107985960	hg38_genes_introns	Introns
chr2	172948825	172948825	1	*	8.46866108759049	0.0641047362341162	7.04892894688907e-14	TRUE	cg15236866	0.0465280071638722	chr2	172922301	172960759	38459	+	intron:161750	ENST00000397081.8	11069	RAPGEF4	hg38_genes_introns	Introns
chr2	175261646	175261646	1	*	9.28277563643399	0.0591790505675958	5.10172484552512e-16	TRUE	cg14138171	0.0464096829818324	chr2	175257589	175291392	33804	+	intron:162193	ENST00000444567.1			hg38_genes_introns	Introns
chr2	178257559	178257559	1	*	8.62992186435754	0.0184674624566808	3.00868618766404e-14	TRUE	cg13332925	-0.230373432435534	chr2	178194675	178284926	90252	+	intron:162915	ENST00000392505.6	114880	OSBPL6	hg38_genes_introns	Introns
chr2	179749654	179749654	1	*	9.30846535839275	0.0517130775577562	4.36994667121645e-16	TRUE	cg12331980	0.0518153669674956	chr2	179544970	179769502	224533	-	intron:223305	ENST00000410066.7	151126	ZNF385B	hg38_genes_introns	Introns
chr2	187455298	187455298	1	*	-6.34910670769481	-0.016817481709665	8.84659667397544e-09	TRUE	cg07909265	0.0583411591754348	chr2	187191932	187499505	307574	+	intron:164997	ENST00000453517.5	105373786	CALCRL-AS1	hg38_genes_introns	Introns
chr2	188419830	188419830	1	*	12.2932243095749	0.0803247549019609	2.27262581798181e-24	TRUE	cg16478145	0.0719723311161709	chr2	188383890	188477658	93769	+	intron:165012	ENST00000409843.5	51454	GULP1	hg38_genes_introns	Introns
chr2	190445477	190445477	1	*	11.8866253587781	0.0610589141316904	4.36633930515954e-23	TRUE	cg11692477	0.0607298552251777	chr2	190437562	190469757	32196	+	intron:165701	ENST00000392328.6	54842	MFSD6	hg38_genes_introns	Introns
chr2	191879127	191879127	1	*	6.96408817851982	0.0127204466692337	3.55194842242283e-10	TRUE	cg00493400	0.0887912275811779	chr2	191846772	192034693	187922	+	intron:166116	ENST00000424116.7	105373813	CAVIN2-AS1	hg38_genes_introns	Introns
chr2	198815064	198815064	1	*	7.44416450262493	0.0417473684210527	2.59092227284935e-11	TRUE	cg02833180	0.150207288797552	chr2	198777357	198882572	105216	*	intergenic:3551				hg38_genes_intergenic	Intergenic
chr2	200819113	200819113	1	*	7.21815475547855	0.0371775025799797	8.89502802698529e-11	TRUE	cg13038560	0.0356828860650033	chr2	200818755	200819124	370	+	exon:196663	ENST00000491576.1	9689	BZW1	hg38_genes_exons	Exons
chr2	200819113	200819113	1	*	7.21815475547855	0.0371775025799797	8.89502802698529e-11	TRUE	cg13038560	0.0356828860650033	chr2	200818902	200819981	1080	+	intron:167054	ENST00000409600.6	9689	BZW1	hg38_genes_introns	Introns
chr2	200819113	200819113	1	*	7.21815475547855	0.0371775025799797	8.89502802698529e-11	TRUE	cg13038560	0.0356828860650033	chr2	200818924	200819323	400	+	exonintronboundary:184019	ENST00000491576.1	9689	BZW1	hg38_genes_exonintronboundaries	Exonic boundary
chr2	201753874	201753874	1	*	7.77629388568792	0.041214863303812	4.02734428476084e-12	TRUE	cg12465398	0.077900806589876	chr2	201753243	201754502	1260	-	intron:227523	ENST00000264276.11	57679	ALS2	hg38_genes_introns	Introns
chr2	202216039	202216039	1	*	9.80541014631651	0.0386736842105263	2.19066933961082e-17	TRUE	cg14272706	0.0615187811512761	chr2	202214435	202220031	5597	-	intron:229029	ENST00000392246.7	7341	SUMO1	hg38_genes_introns	Introns
chr2	208994720	208994720	1	*	7.23728568776382	0.0265549765502866	8.12339630331365e-11	TRUE	cg05619712	0.0415819569359983	chr2	208925665	209072596	146932	*	intergenic:3629				hg38_genes_intergenic	Intergenic
chr2	217278609	217278609	1	*	6.47841512181224	0.0268133090614886	4.46882180025139e-09	TRUE	cg12591323	0.0881755760844325	chr2	217278273	217282714	4442	+	intron:171030	ENST00000695932.1	105373877	DIRC3-AS1	hg38_genes_introns	Introns
chr2	217724363	217724363	1	*	7.15907951378978	0.0295185758513936	1.22143904263465e-10	TRUE	cg10376763	0.213798340684692	chr2	217478559	217756467	277909	-	intron:231151	ENST00000676082.1	729582	DIRC3	hg38_genes_introns	Introns
chr2	219288203	219288203	1	*	7.47758855644236	0.0414014494232928	2.06719999647006e-11	TRUE	cg02488871	0.0767400132772175	chr2	219286899	219289622	2724	*	intergenic:3678				hg38_genes_intergenic	Intergenic
chr2	219537816	219537816	1	*	8.20989790948631	0.134048619447779	3.02249544425742e-13	TRUE	cg04430204	0.0617082538186945	chr2	219537242	219538772	1531	+	exon:203977	ENST00000474489.5	55515	ASIC4	hg38_genes_exons	Exons
chr2	219537816	219537816	1	*	8.20989790948631	0.134048619447779	3.02249544425742e-13	TRUE	cg04430204	0.0617082538186945	chr2	219537737	219537932	196	+	intron:173304	ENST00000693692.1	55515	ASIC4	hg38_genes_introns	Introns
chr2	219537816	219537816	1	*	8.20989790948631	0.134048619447779	3.02249544425742e-13	TRUE	cg04430204	0.0617082538186945	chr2	219537432	219537831	400	+	intronexonboundary:181663	ENST00000693692.1	55515	ASIC4	hg38_genes_intronexonboundaries	Intronic boundary
chr2	219537816	219537816	1	*	8.20989790948631	0.134048619447779	3.02249544425742e-13	TRUE	cg04430204	0.0617082538186945	chr2	219537536	219537935	400	+	exonintronboundary:191340	ENST00000693692.1	55515	ASIC4	hg38_genes_exonintronboundaries	Exonic boundary
chr2	219538212	219538212	1	*	9.7056136783485	0.0440062499999999	3.90297042416602e-17	TRUE	cg20851245	0.0448466780092595	chr2	219537933	219538772	840	+	exon:203950	ENST00000693692.1	55515	ASIC4	hg38_genes_exons	Exons
chr2	219538212	219538212	1	*	9.7056136783485	0.0440062499999999	3.90297042416602e-17	TRUE	cg20851245	0.0448466780092595	chr2	219538047	219538772	726	+	3UTR:24829	ENST00000693692.1	55515	ASIC4	hg38_genes_3UTRs	3UTR
chr2	219892361	219892361	1	*	6.65343946266127	0.0360600490196079	1.79250546065329e-09	TRUE	cg19394737	0.0767627349523913	chr2	219737938	219903899	165962	*	intergenic:3686				hg38_genes_intergenic	Intergenic
chr2	220025744	220025744	1	*	7.04678996617729	0.0426780901039662	2.24074211194325e-10	TRUE	cg04587910	0.768097665602862	chr2	220024790	220031296	6507	+	intron:173561	ENST00000702748.1	105373891	LOC105373891	hg38_genes_introns	Introns
chr2	220084611	220084611	1	*	8.99269535034318	0.0419344685242522	2.99942816922601e-15	TRUE	cg00537910	0.200672660967383	chr2	220054273	220100655	46383	*	intergenic:3689				hg38_genes_intergenic	Intergenic
chr2	220174207	220174207	1	*	18.1146974367778	0.221469965344628	1.21909102942542e-40	TRUE	cg10140638	0.403758835071591	chr2	220105962	220322100	216139	+	intron:173566	ENST00000432993.1	105373893	LOC105373893	hg38_genes_introns	Introns
chr2	220308071	220308071	1	*	7.38277757919092	0.0353210005211046	3.60407091086913e-11	TRUE	cg16222568	0.0678236713258597	chr2	220105962	220322100	216139	+	intron:173566	ENST00000432993.1	105373893	LOC105373893	hg38_genes_introns	Introns
chr2	220379091	220379091	1	*	8.51658052792489	0.0845745090489024	5.19393211283417e-14	TRUE	cg19210770	0.056542048050159	chr2	220322222	220450298	128077	+	intron:173567	ENST00000432993.1	105373893	LOC105373893	hg38_genes_introns	Introns
chr2	220437437	220437437	1	*	9.27414774205055	0.117489381067961	5.10172484552512e-16	TRUE	cg25928444	-0.267073917385393	chr2	220322222	220450298	128077	+	intron:173567	ENST00000432993.1	105373893	LOC105373893	hg38_genes_introns	Introns
